code	desc
@ suppresswarnings ( _str ) @ override protected object readpostprocess ( object o ) throws exception { enumeration < object > enm ; vector < vector < ? > > deserialized ; object key ; deserialized = ( vector < vector < ? > > ) super . readpostprocess ( o ) ; rebuildbeanconnections ( deserialized , regular_connection ) ; enm = m_beanconnectionrelation . keys ( ) ; while ( enm . hasmoreelements ( ) ) { key = enm . nextelement ( ) ; if ( ! ( key instanceof metabean ) ) { continue ; } rebuildbeanconnections ( deserialized , key ) ; } if ( getdatatype ( ) == datatype_usercomponents ) { removeusertoolbarbeans ( deserialized ) ; } return deserialized ; }	additional post - processing can happen in derived classes after reading from xml.
public static boolean cansee ( igame game , entity ae , targetable target ) { return cansee ( game , ae , target , _bool , null , null ) ; }	checks to see if the target is visible to the unit , always considering sensors .
@ override void toxml ( stringbuilder xml , int level ) { indent ( xml , level ) ; xml . append ( _str ) ; for ( int i = _num ; i < bytes . length ; i ++ ) { byte b = bytes [ i ] ; if ( b < _num ) xml . append ( _str ) ; xml . append ( integer . tohexstring ( b ) ) ; } xml . append ( _str ) ; }	there is no xml representation specified for uids.
public final int readline ( char [ ] buf , int length , boolean ischop ) throws ioexception { byte [ ] readbuffer = _readbuffer ; int offset = _num ; while ( _bool ) { int readoffset = _readoffset ; int sublen = math . min ( length , _readlength - readoffset ) ; for ( ; sublen > _num ; sublen -- ) { int ch = readbuffer [ readoffset ++ ] & _num ; if ( ch != _str ) { } else if ( ischop ) { _readoffset = readoffset ; if ( offset > _num && buf [ offset - _num ] == _str ) return offset - _num ; else return offset ; } else { buf [ offset ++ ] = ( char ) ch ; _readoffset = readoffset ; return offset + _num ; } buf [ offset ++ ] = ( char ) ch ; } _readoffset = readoffset ; if ( readoffset <= _readlength ) { if ( ! readbuffer ( ) ) { return offset ; } } if ( length <= offset ) return length + _num ; } }	reads a line into the character buffer.
public static void gotooffset ( final cdebugperspectivemodel model , final iaddress offset , final boolean focusmemorywindow ) { model . setactivememoryaddress ( offset , focusmemorywindow ) ; }	sets the caret of a hex control to a given offset .
public list < abstractcondition > toconditionslist ( ) { list < abstractcondition > list = new arraylist < > ( ) ; for ( node < abstractcondition > node : tolist ( ) ) { list . add ( node . getdata ( ) ) ; } return list ; }	get all conditions as a plain list .
protected void initbatchbuffer ( ) { try { if ( ! isincremental ( ) ) { m_batchbuffer = m_loader . getdataset ( ) ; } else { m_batchbuffer = null ; } } catch ( exception e ) { e . printstacktrace ( ) ; } }	initializes the batch buffer if necessary , i.
public bigdatasailrepositoryconnection cxn ( ) { return tltx . get ( ) ; }	direct access to the unisolated connection.
public static int hashobject ( object o ) { return o == null ? _num : o . hashcode ( ) ; }	null - safe hash code method for objects.
public synchronized void checkaccess ( licensecheckercallback callback ) { if ( mpolicy . allowaccess ( ) ) { log . i ( tag , _str ) ; callback . allow ( policy . licensed ) ; } else { licensevalidator validator = new licensevalidator ( mpolicy , new nulldevicelimiter ( ) , callback , generatenonce ( ) , mpackagename , mversioncode ) ; if ( mservice == null ) { log . i ( tag , _str ) ; try { boolean bindresult = mcontext . bindservice ( new intent ( _str ) , this , context . bind_auto_create ) ; if ( bindresult ) { mpendingchecks . offer ( validator ) ; } else { log . e ( tag , _str ) ; handleserviceconnectionerror ( validator ) ; } } catch ( exception e ) { callback . applicationerror ( licensecheckercallback . error_missing_permission ) ; } } else { mpendingchecks . offer ( validator ) ; runchecks ( ) ; } } }	checks if the user should have access to the app.
public area ( final stendhalrpzone zone , int x , int y , int width , int height ) { this . zone = zone ; final rectangle2d myshape = new rectangle2d . double ( ) ; myshape . setrect ( x , y , width , height ) ; this . shape = myshape ; }	creates a new area .
private byte nexttc ( ) throws ioexception { if ( haspushbacktc ) { haspushbacktc = _bool ; } else { pushbacktc = input . readbyte ( ) ; } return pushbacktc ; }	return the next token code ( tc ) from the receiver , which indicates what kind of object follows.
private void newline ( ) { print ( _str ) ; }	put the line separator string onto the print stream .
public static string digeststring ( string pass , string algorithm ) throws nosuchalgorithmexception { messagedigest md ; bytearrayoutputstream bos ; try { md = messagedigest . getinstance ( algorithm ) ; byte [ ] digest = md . digest ( pass . getbytes ( _str ) ) ; bos = new bytearrayoutputstream ( ) ; outputstream encodedstream = mimeutility . encode ( bos , _str ) ; encodedstream . write ( digest ) ; return bos . tostring ( _str ) ; } catch ( ioexception ioe ) { throw new runtimeexception ( _str + ioe ) ; } catch ( messagingexception me ) { throw new runtimeexception ( _str + me ) ; } }	calculate digest of given string using given algorithm.
public static boolean isdirectory ( string path ) { file f = new file ( path ) ; return f . isdirectory ( ) ; }	checks if the given path is a directory.
private void putwithvalidation ( string key , object value ) throws bitcoinuriparseexception { if ( parametermap . containskey ( key ) ) { throw new bitcoinuriparseexception ( string . format ( locale . us , _str , key ) ) ; } else { parametermap . put ( key , value ) ; } }	put the value against the key in the map checking for duplication.
static void transformkillslot ( final rpobject object ) { final rpobject kills = keyedslotutil . getkeyedslotobject ( object , _str ) ; if ( kills != null ) { final rpobject newkills = new rpobject ( ) ; for ( final string attr : kills ) { if ( ! attr . equals ( _str ) ) { string newattr = attr ; string value = kills . get ( attr ) ; if ( attr . indexof ( _str ) < _num ) { newattr = updateitemname ( newattr ) ; newattr = value + _str + newattr ; value = _str ; } newkills . put ( newattr , value ) ; } } final rpslot slot = object . getslot ( _str ) ; slot . remove ( kills . getid ( ) ) ; slot . add ( newkills ) ; } }	transform kill slot content to the new kill recording system .
public static charsequence trimtrailingwhitespace ( charsequence source ) { if ( source == null ) return _str ; int i = source . length ( ) ; while ( -- i >= _num && character . iswhitespace ( source . charat ( i ) ) ) { } return source . subsequence ( _num , i + _num ) ; }	trims trailing whitespace . removes any of these characters : 0009 , horizontal tabulation 000a , line feed 000b , vertical tabulation 000c , form feed 000d , carriage return 001c , file separator 001d , group separator 001e , record separator 001f , unit separator.
private static void writestringvectortofile ( vector inputvec , string filename ) throws stringvectortofileexception { try { bufferedwriter filew = new bufferedwriter ( new filewriter ( filename ) ) ; int linenum = _num ; while ( linenum < inputvec . size ( ) ) { filew . write ( ( string ) inputvec . elementat ( linenum ) ) ; filew . newline ( ) ; linenum = linenum + _num ; } ; filew . close ( ) ; } catch ( exception e ) { throw new stringvectortofileexception ( _str + filename ) ; } ; }	methods for reading and writing files.
public boolean before ( string userdefinedvalue ) throws illegalargumentexception { try { return value . before ( getdate ( userdefinedvalue ) ) ; } catch ( datatypevalidationexception e ) { throw new illegalargumentexception ( e . getmessage ( ) ) ; } }	indicates whether or not provided value is before .
public void close ( ) { if ( null != inputstreamreader ) { carbonutil . closestreams ( inputstreamreader ) ; } }	below method will be used to clear all the stream.
public static double exponent ( object left , object right ) throws pageexception { return strictmath . pow ( caster . todoublevalue ( left ) , caster . todoublevalue ( right ) ) ; }	calculate the exponent of the left value.
public synchronized void addactionlistener ( actionlistener actionlistener ) { if ( actionlisteners == null ) actionlisteners = new arraylist < actionlistener > ( ) ; actionlisteners . add ( actionlistener ) ; if ( fired ) { actionlistener . actionperformed ( new actionevent ( this , actionevent . action_performed , _str ) ) ; } }	adds a listener that will be notified upon completion of all of the running threads.
public string writedatafile ( ) throws datafileexception { bytearrayoutputstream bos = new bytearrayoutputstream ( ) ; writedatafile ( bos ) ; string outstring = bos . tostring ( ) ; try { if ( bos != null ) bos . close ( ) ; } catch ( ioexception e ) { debug . logwarning ( e , module ) ; } return outstring ; }	returns the records in this datafile object as a plain text data file content.
public static color determinebackgroundcolor ( final inaviinstruction startinstruction , final string trackedregister , final cinstructionresult result ) { preconditions . checknotnull ( startinstruction , _str ) ; preconditions . checknotnull ( trackedregister , _str ) ; preconditions . checknotnull ( result , _str ) ; if ( result . getinstruction ( ) == startinstruction ) { return color . decode ( _str ) ; } else if ( result . undefinesall ( ) ) { return color . decode ( _str ) ; } else if ( result . clearstrackedregister ( trackedregister ) ) { return color . decode ( _str ) ; } else if ( result . undefinessome ( ) ) { return color . decode ( _str ) ; } else if ( result . defines ( ) ) { return color . decode ( _str ) ; } else if ( result . updates ( ) ) { return color . decode ( _str ) ; } else if ( result . uses ( ) ) { return color . decode ( _str ) ; } else { return color . white ; } }	determines the background color to be used in the table and in the graph to highlight a given instruction result .
public void removeoncentralpositionchangedlistener ( oncentralpositionchangedlistener listener ) { moncentralpositionchangedlisteners . remove ( listener ) ; }	removes a listener that would be called when the central item of the list changes .
public void addpickuprs ( ) { int old = _pickuprs ; _pickuprs ++ ; setdirtyandfirepropertychange ( _str , integer . tostring ( old ) , integer . tostring ( _pickuprs ) ) ; }	increments the number of cars and or engines that will be picked up by a train at this location .
public double convert ( ) { return double . longbitstodouble ( ints2long ( high , low ) ) ; }	converts the internal representation ( two ints ) to a double .
public void warn ( xpathcontext xctxt , string msg , object args [ ] ) throws javax . xml . transform . transformerexception { string formattedmsg = xslmessages . createwarning ( msg , args ) ; errorlistener errhandler = xctxt . geterrorlistener ( ) ; errhandler . warning ( new transformerexception ( formattedmsg , ( saxsourcelocator ) xctxt . getsaxlocator ( ) ) ) ; }	warn the user of a problem .
public void cleararchivedirectory ( ) { file directory = new file ( getarchivedirectory ( ) ) ; if ( directory . exists ( ) && directory . isdirectory ( ) ) { string [ ] listing = directory . list ( ) ; for ( string alisting : listing ) { file file = new file ( getarchivedirectory ( ) , alisting ) ; file . delete ( ) ; } } if ( ! directory . exists ( ) ) { directory . mkdirs ( ) ; } }	clears the archive directory .
public void testdivideremainderiszero ( ) { string a = _str ; int ascale = - _num ; string b = _str ; int bscale = _num ; string c = _str ; int resscale = - _num ; bigdecimal anumber = new bigdecimal ( new biginteger ( a ) , ascale ) ; bigdecimal bnumber = new bigdecimal ( new biginteger ( b ) , bscale ) ; bigdecimal result = anumber . divide ( bnumber , resscale , bigdecimal . round_ceiling ) ; assertequals ( _str , c , result . tostring ( ) ) ; assertequals ( _str , resscale , result . scale ( ) ) ; }	divide : remainder is zero.
public static boolean nonemptyqueryresult ( resultset r ) { logger . trace ( _str ) ; boolean nonempty = _bool ; if ( r == null ) { return _bool ; } try { if ( r . getrow ( ) != _num ) { nonempty = _bool ; } else { logger . trace ( _str ) ; nonempty = r . first ( ) ; r . beforefirst ( ) ; } } catch ( throwable t ) { surfacethrowable ( _str , t ) ; } return nonempty ; }	since the resultset class mysteriously lacks a " size ( ) " method , and since simply iterating thru what might be a large resultset could be a costly exercise , we play the following games.
