code	desc
private byte next tc ( ) throws io { if ( has pushback tc ) { has pushback tc = bool ; } else { pushback tc = input . read byte ( ) ; } return pushback tc ; }	return the next token code ( tc ) from the receiver , which indicates what kind of object follows.
private void newline ( ) { print ( str ) ; }	put the line separator string onto the print stream .
public static string digest string ( string pass , string algorithm ) throws no such algorithm exception { message digest md ; byte array output stream bos ; try { md = message digest . get instance ( algorithm ) ; byte [ ] digest = md . digest ( pass . get bytes ( str ) ) ; bos = new byte array output stream ( ) ; output stream encoded stream = mime utility . encode ( bos , str ) ; encoded stream . write ( digest ) ; return bos . to string ( str ) ; } catch ( io ioe ) { throw new runtime exception ( str + ioe ) ; } catch ( messaging exception me ) { throw new runtime exception ( str + me ) ; } }	calculate digest of given string using given algorithm.
public static boolean is directory ( string path ) { file f = new file ( path ) ; return f . is directory ( ) ; }	checks if the given path is a directory.
private void put with validation ( string key , object value ) throws uri { if ( parameter map . contains key ( key ) ) { throw new uri ( string . format ( locale . us , str , key ) ) ; } else { parameter map . put ( key , value ) ; } }	put the value against the key in the map checking for duplication.
static void transform kill slot ( final rp object ) { final rp kills = keyed slot util . get keyed slot object ( object , str ) ; if ( kills != null ) { final rp new kills = new rp ( ) ; for ( final string attr : kills ) { if ( ! attr . equals ( str ) ) { string new attr = attr ; string value = kills . get ( attr ) ; if ( attr . index of ( str ) < num ) { new attr = update item name ( new attr ) ; new attr = value + str + new attr ; value = str ; } new kills . put ( new attr , value ) ; } } final rp slot = object . get slot ( str ) ; slot . remove ( kills . get id ( ) ) ; slot . add ( new kills ) ; } }	transform kill slot content to the new kill recording system .
public static char sequence trim trailing whitespace ( char sequence source ) { if ( source == null ) return str ; int i = source . length ( ) ; while ( -- i >= num && character . is whitespace ( source . char at ( i ) ) ) { } return source . sub sequence ( num , i + num ) ; }	trims trailing whitespace . removes any of these characters : 0009 , horizontal tabulation 000a , line feed 000b , vertical tabulation 000c , form feed 000d , carriage return 001c , file separator 001d , group separator 001e , record separator 001f , unit separator.
private static void write string vector to file ( vector input vec , string file name ) throws string vector to file exception { try { buffered writer file w = new buffered writer ( new file writer ( file name ) ) ; int line num = num ; while ( line num < input vec . size ( ) ) { file w . write ( ( string ) input vec . element at ( line num ) ) ; file w . new line ( ) ; line num = line num + num ; } ; file w . close ( ) ; } catch ( exception e ) { throw new string vector to file exception ( str + file name ) ; } ; }	methods for reading and writing files.
public boolean before ( string user defined value ) throws illegal argument exception { try { return value . before ( get date ( user defined value ) ) ; } catch ( data type validation exception e ) { throw new illegal argument exception ( e . get message ( ) ) ; } }	indicates whether or not provided value is before .
public void close ( ) { if ( null != input stream reader ) { carbon util . close streams ( input stream reader ) ; } }	below method will be used to clear all the stream.
public static double exponent ( object left , object right ) throws page exception { return strict math . pow ( caster . to double value ( left ) , caster . to double value ( right ) ) ; }	calculate the exponent of the left value.
public synchronized void add action listener ( action listener action listener ) { if ( action listeners == null ) action listeners = new array list < action listener > ( ) ; action listeners . add ( action listener ) ; if ( fired ) { action listener . action performed ( new action event ( this , action event . action performed , str ) ) ; } }	adds a listener that will be notified upon completion of all of the running threads.
public string write data file ( ) throws data file exception { byte array output stream bos = new byte array output stream ( ) ; write data file ( bos ) ; string out string = bos . to string ( ) ; try { if ( bos != null ) bos . close ( ) ; } catch ( io e ) { debug . log warning ( e , module ) ; } return out string ; }	returns the records in this datafile object as a plain text data file content.
public static color determine background color ( final i start instruction , final string tracked register , final c result ) { preconditions . check not null ( start instruction , str ) ; preconditions . check not null ( tracked register , str ) ; preconditions . check not null ( result , str ) ; if ( result . get instruction ( ) == start instruction ) { return color . decode ( str ) ; } else if ( result . undefines all ( ) ) { return color . decode ( str ) ; } else if ( result . clears tracked register ( tracked register ) ) { return color . decode ( str ) ; } else if ( result . undefines some ( ) ) { return color . decode ( str ) ; } else if ( result . defines ( ) ) { return color . decode ( str ) ; } else if ( result . updates ( ) ) { return color . decode ( str ) ; } else if ( result . uses ( ) ) { return color . decode ( str ) ; } else { return color . white ; } }	determines the background color to be used in the table and in the graph to highlight a given instruction result .
public void remove on central position changed listener ( on central position changed listener listener ) { m on central position changed listeners . remove ( listener ) ; }	removes a listener that would be called when the central item of the list changes .
public void add pickup rs ( ) { int old = pickup rs ; pickup rs ++ ; set dirty and fire property change ( str , integer . to string ( old ) , integer . to string ( pickup rs ) ) ; }	increments the number of cars and or engines that will be picked up by a train at this location .
public double convert ( ) { return double . long bits to double ( ints2long ( high , low ) ) ; }	converts the internal representation ( two ints ) to a double .
public void warn ( x xctxt , string msg , object args [ ] ) throws javax . xml . transform . transformer exception { string formatted msg = xsl . create warning ( msg , args ) ; error listener err handler = xctxt . get error listener ( ) ; err handler . warning ( new transformer exception ( formatted msg , ( sax ) xctxt . get sax ( ) ) ) ; }	warn the user of a problem .
public void clear archive directory ( ) { file directory = new file ( get archive directory ( ) ) ; if ( directory . exists ( ) && directory . is directory ( ) ) { string [ ] listing = directory . list ( ) ; for ( string a listing : listing ) { file file = new file ( get archive directory ( ) , a listing ) ; file . delete ( ) ; } } if ( ! directory . exists ( ) ) { directory . mkdirs ( ) ; } }	clears the archive directory .
public void test divide remainder is zero ( ) { string a = str ; int a scale = - num ; string b = str ; int b scale = num ; string c = str ; int res scale = - num ; big decimal a number = new big decimal ( new big integer ( a ) , a scale ) ; big decimal b number = new big decimal ( new big integer ( b ) , b scale ) ; big decimal result = a number . divide ( b number , res scale , big decimal . round ceiling ) ; assert equals ( str , c , result . to string ( ) ) ; assert equals ( str , res scale , result . scale ( ) ) ; }	divide : remainder is zero.
